Rok,Województwo,Populacja,Specjalność komórki,Liczba porad AOS,Liczba porad AOS/1 tys. mieszk.,Liczba poradni AOS,Liczba poradni AOS/10 tys. mieszk.
2017,pomorskie,2324251,pracownia rentgenodiagnostyki ogólnej,8519,3.67,2,0.01
2017,pomorskie,2324251,pracownia rezonansu magnetycznego,60841,26.18,16,0.07
2017,pomorskie,2324251,pracownia tomografii komputerowej,58989,25.38,21,0.09
2017,pomorskie,2324251,pracownia usg,439,0.19,2,0.01
2017,pomorskie,2324251,pracownie inne,606,0.26,1,0
2017,warmińsko-mazurskie,1433945,poradnia alergologiczna,53885,37.58,17,0.12
2017,warmińsko-mazurskie,1433945,poradnia alergologiczna dla dzieci,10290,7.18,4,0.03
2017,warmińsko-mazurskie,1433945,poradnia audiologiczna,11089,7.73,4,0.03
2017,warmińsko-mazurskie,1433945,poradnia audiologiczna dla dzieci,2682,1.87,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia chemioterapii,17514,12.21,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia chirurgii klatki piersiowej,2174,1.52,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia chirurgii naczyniowej,17734,12.37,4,0.03
2017,warmińsko-mazurskie,1433945,poradnia chirurgii ogólnej,306992,214.09,48,0.33
2017,warmińsko-mazurskie,1433945,poradnia chirurgii ogólnej dla dzieci,59996,41.84,5,0.03
2017,warmińsko-mazurskie,1433945,poradnia chirurgii onkologicznej,56530,39.42,9,0.06
2017,warmińsko-mazurskie,1433945,poradnia chirurgii szczękowo-twarzowej,8116,5.66,3,0.02
2017,warmińsko-mazurskie,1433945,poradnia chirurgii szczękowo-twarzowej dla dzieci,2771,1.93,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia chirurgii urazowo-ortopedycznej,338861,236.31,48,0.33
2017,warmińsko-mazurskie,1433945,poradnia chirurgii urazowo-ortopedycznej dla dzieci,23952,16.7,7,0.05
2017,warmińsko-mazurskie,1433945,poradnia chorób metabolicznych,1570,1.09,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia chorób płuc,13090,9.13,5,0.03
2017,warmińsko-mazurskie,1433945,poradnia chorób zakaźnych,26549,18.51,7,0.05
2017,warmińsko-mazurskie,1433945,poradnia chorób zakaźnych dla dzieci,953,0.66,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia dermatologiczna,196754,137.21,42,0.29
2017,warmińsko-mazurskie,1433945,poradnia dermatologiczna dla dzieci,2037,1.42,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia diabetologiczna,70626,49.25,22,0.15
2017,warmińsko-mazurskie,1433945,poradnia diabetologiczna dla dzieci,3531,2.46,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia endokrynologiczna,86006,59.98,28,0.2
2017,warmińsko-mazurskie,1433945,poradnia endokrynologiczna dla dzieci,13077,9.12,3,0.02
2017,warmińsko-mazurskie,1433945,poradnia foniatryczna,4555,3.18,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia gastroenterologiczna,30872,21.53,11,0.08
2017,warmińsko-mazurskie,1433945,poradnia gastroenterologiczna dla dzieci,1804,1.26,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia genetyczna dla dzieci,1168,0.81,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia geriatryczna,2372,1.65,3,0.02
2017,warmińsko-mazurskie,1433945,poradnia ginekologiczna,11573,8.07,3,0.02
2017,warmińsko-mazurskie,1433945,poradnia ginekologiczna dla dziewcząt,1199,0.84,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia gruźlicy i chorób płuc,77933,54.35,20,0.14
2017,warmińsko-mazurskie,1433945,poradnia gruźlicy i chorób płuc dla dzieci,2207,1.54,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia hematologiczna,10549,7.36,5,0.03
2017,warmińsko-mazurskie,1433945,poradnia hepatologiczna,1742,1.21,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia kardiochirurgiczna,1249,0.87,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia kardiologiczna,127528,88.94,39,0.27
2017,warmińsko-mazurskie,1433945,poradnia kardiologiczna dla dzieci,10868,7.58,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia leczenia bólu,12478,8.7,4,0.03
2017,warmińsko-mazurskie,1433945,poradnia leczenia zeza dla dzieci,9250,6.45,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia logopedyczna,49469,34.5,32,0.22
2017,warmińsko-mazurskie,1433945,poradnia logopedyczna dla dzieci,11395,7.95,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia medycyny sportowej,13078,9.12,11,0.08
2017,warmińsko-mazurskie,1433945,poradnia nadciśnienia tętniczego,4606,3.21,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia nefrologiczna,14571,10.16,9,0.06
2017,warmińsko-mazurskie,1433945,poradnia nefrologiczna dla dzieci,2842,1.98,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia neonatologiczna,9912,6.91,7,0.05
2017,warmińsko-mazurskie,1433945,poradnia neurochirurgiczna,17481,12.19,5,0.03
2017,warmińsko-mazurskie,1433945,poradnia neurologiczna,152050,106.04,51,0.36
2017,warmińsko-mazurskie,1433945,poradnia neurologiczna dla dzieci,10410,7.26,4,0.03
2017,warmińsko-mazurskie,1433945,poradnia okulistyczna,200566,139.87,61,0.43
2017,warmińsko-mazurskie,1433945,poradnia okulistyczna dla dzieci,8270,5.77,2,0.01
2017,warmińsko-mazurskie,1433945,poradnia onkologiczna,38261,26.68,11,0.08
2017,warmińsko-mazurskie,1433945,poradnia onkologii i hematologii dziecięcej,4588,3.2,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia osteoporozy,15286,10.66,5,0.03
2017,warmińsko-mazurskie,1433945,poradnia otorynolaryngologiczna,168219,117.31,58,0.4
2017,warmińsko-mazurskie,1433945,poradnia otorynolaryngologiczna dla dzieci,13615,9.49,4,0.03
2017,warmińsko-mazurskie,1433945,poradnia patologii ciąży,1579,1.1,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia położniczo-ginekologiczna,369848,257.92,115,0.8
2017,warmińsko-mazurskie,1433945,poradnia preluksacyjna,31355,21.87,18,0.13
2017,warmińsko-mazurskie,1433945,poradnia profilaktyczno-lecznicza (hiv/aids),14,0.01,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia proktologiczna,2737,1.91,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia radioterapii,7807,5.44,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia reumatologiczna,55552,38.74,18,0.13
2017,warmińsko-mazurskie,1433945,poradnia reumatologiczna dla dzieci,721,0.5,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia transplantacji nerek,970,0.68,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia urologiczna,87736,61.19,33,0.23
2017,warmińsko-mazurskie,1433945,poradnia urologiczna dla dzieci,2603,1.82,1,0.01
2017,warmińsko-mazurskie,1433945,poradnia wad postawy,5612,3.91,8,0.06
2017,warmińsko-mazurskie,1433945,poradnia wenerologiczna,3531,2.46,1,0.01
2017,warmińsko-mazurskie,1433945,pracownia diagnostyczna,1603,1.12,1,0.01
2017,warmińsko-mazurskie,1433945,pracownia diagnostyki obrazowej,637,0.44,1,0.01
2017,warmińsko-mazurskie,1433945,pracownia endoskopii,37430,26.1,30,0.21
2017,warmińsko-mazurskie,1433945,pracownia endoskopii dla dzieci,147,0.1,1,0.01
2017,warmińsko-mazurskie,1433945,pracownia lub zakład medycyny nuklearnej,299,0.21,1,0.01
2017,warmińsko-mazurskie,1433945,pracownia rezonansu magnetycznego,30801,21.48,10,0.07
2017,warmińsko-mazurskie,1433945,pracownia scyntygrafii,2576,1.8,1,0.01
2017,warmińsko-mazurskie,1433945,pracownia tomografii komputerowej,41644,29.04,20,0.14
2017,wielkopolskie,3489210,poradnia alergologiczna,181849,52.12,55,0.16
2017,wielkopolskie,3489210,poradnia alergologiczna dla dzieci,37717,10.81,12,0.03
2017,wielkopolskie,3489210,poradnia audiologiczna,14970,4.29,7,0.02
2017,wielkopolskie,3489210,poradnia audiologiczna dla dzieci,1813,0.52,1,0
2017,wielkopolskie,3489210,poradnia chemioterapii,15162,4.35,1,0
2017,wielkopolskie,3489210,poradnia chirurgii klatki piersiowej,4142,1.19,1,0
2017,wielkopolskie,3489210,poradnia chirurgii naczyniowej,50763,14.55,22,0.06
2017,wielkopolskie,3489210,poradnia chirurgii ogólnej,742056,212.67,138,0.4
2017,wielkopolskie,3489210,poradnia chirurgii ogólnej dla dzieci,118480,33.96,25,0.07
2017,wielkopolskie,3489210,poradnia chirurgii onkologicznej,113363,32.49,25,0.07
2017,wielkopolskie,3489210,poradnia chirurgii onkologicznej dla dzieci,357,0.1,1,0
2017,wielkopolskie,3489210,poradnia chirurgii plastycznej,1022,0.29,1,0
2017,wielkopolskie,3489210,poradnia chirurgii szczękowo-twarzowej,11218,3.22,5,0.01
2017,wielkopolskie,3489210,poradnia chirurgii urazowo-ortopedycznej,531242,152.25,111,0.32
2017,wielkopolskie,3489210,poradnia chirurgii urazowo-ortopedycznej dla dzieci,17222,4.94,10,0.03
2017,wielkopolskie,3489210,poradnia chorób metabolicznych,8951,2.57,6,0.02
2017,wielkopolskie,3489210,poradnia chorób metabolicznych dla dzieci,1355,0.39,1,0
2017,wielkopolskie,3489210,poradnia chorób naczyń,19202,5.5,13,0.04
2017,wielkopolskie,3489210,poradnia chorób odzwierzęcych i pasożytniczych,5092,1.46,2,0.01
2017,wielkopolskie,3489210,poradnia chorób płuc,84939,24.34,37,0.11
2017,wielkopolskie,3489210,poradnia chorób płuc dla dzieci,8368,2.4,4,0.01
2017,wielkopolskie,3489210,poradnia chorób zakaźnych,15764,4.52,4,0.01
2017,wielkopolskie,3489210,poradnia chorób zakaźnych dla dzieci,2904,0.83,3,0.01
2017,wielkopolskie,3489210,poradnia dermatologiczna,491702,140.92,135,0.39
2017,wielkopolskie,3489210,poradnia dermatologiczna dla dzieci,3380,0.97,1,0
2017,wielkopolskie,3489210,poradnia diabetologiczna,175728,50.36,57,0.16
2017,wielkopolskie,3489210,poradnia diabetologiczna dla dzieci,5504,1.58,4,0.01
2017,wielkopolskie,3489210,poradnia endokrynologiczna,155020,44.43,44,0.13
2017,wielkopolskie,3489210,poradnia endokrynologiczna dla dzieci,6277,1.8,2,0.01
2017,wielkopolskie,3489210,poradnia endokrynologiczno-ginekologiczna,5923,1.7,1,0
2017,wielkopolskie,3489210,poradnia foniatryczna,7484,2.14,4,0.01
2017,wielkopolskie,3489210,poradnia gastroenterologiczna,45513,13.04,16,0.05
2017,wielkopolskie,3489210,poradnia gastroenterologiczna dla dzieci,6433,1.84,4,0.01
2017,wielkopolskie,3489210,poradnia genetyczna,5110,1.46,1,0
2017,wielkopolskie,3489210,poradnia geriatryczna,2415,0.69,6,0.02
2017,wielkopolskie,3489210,poradnia ginekologiczna,13116,3.76,7,0.02
2017,wielkopolskie,3489210,poradnia ginekologiczna dla dziewcząt,3651,1.05,2,0.01
2017,wielkopolskie,3489210,poradnia ginekologii onkologicznej,29081,8.33,3,0.01
2017,wielkopolskie,3489210,poradnia gruźlicy i chorób płuc,148908,42.68,45,0.13
2017,wielkopolskie,3489210,poradnia gruźlicy i chorób płuc dla dzieci,13852,3.97,6,0.02
2017,wielkopolskie,3489210,poradnia hematologiczna,52280,14.98,12,0.03
2017,wielkopolskie,3489210,poradnia hematologiczna dla dzieci,3211,0.92,1,0
2017,wielkopolskie,3489210,poradnia hepatologiczna,2255,0.65,2,0.01
2017,wielkopolskie,3489210,poradnia kardiochirurgiczna,5348,1.53,4,0.01
2017,wielkopolskie,3489210,poradnia kardiochirurgiczna dla dzieci,159,0.05,1,0
2017,wielkopolskie,3489210,poradnia kardiologiczna,372405,106.73,114,0.33
2017,wielkopolskie,3489210,poradnia kardiologiczna dla dzieci,18532,5.31,7,0.02
2017,wielkopolskie,3489210,poradnia leczenia bólu,27641,7.92,13,0.04
2017,wielkopolskie,3489210,poradnia leczenia mukowiscydozy,264,0.08,1,0
2017,wielkopolskie,3489210,poradnia leczenia niepłodności,2579,0.74,1,0
2017,wielkopolskie,3489210,poradnia leczenia zeza,20492,5.87,5,0.01
2017,wielkopolskie,3489210,poradnia logopedyczna,161108,46.17,96,0.28
2017,wielkopolskie,3489210,poradnia logopedyczna dla dzieci,2001,0.57,2,0.01
2017,wielkopolskie,3489210,poradnia medycyny sportowej,29304,8.4,10,0.03
2017,wielkopolskie,3489210,poradnia nadciśnienia tętniczego,4399,1.26,2,0.01
2017,wielkopolskie,3489210,poradnia nefrologiczna,47567,13.63,23,0.07
2017,wielkopolskie,3489210,poradnia nefrologiczna dla dzieci,11396,3.27,6,0.02
2017,wielkopolskie,3489210,poradnia neonatologiczna,9441,2.71,11,0.03
2017,wielkopolskie,3489210,poradnia neurochirurgiczna,19707,5.65,10,0.03
2017,wielkopolskie,3489210,poradnia neurochirurgiczna dla dzieci,1927,0.55,1,0
2017,wielkopolskie,3489210,poradnia neurologiczna,409017,117.22,138,0.4
2017,wielkopolskie,3489210,poradnia neurologiczna dla dzieci,36847,10.56,18,0.05
2017,wielkopolskie,3489210,poradnia okulistyczna,579223,166,149,0.43
2017,wielkopolskie,3489210,poradnia okulistyczna dla dzieci,24732,7.09,8,0.02
2017,wielkopolskie,3489210,poradnia onkologiczna,141431,40.53,39,0.11
2017,wielkopolskie,3489210,poradnia onkologii i hematologii dziecięcej,5243,1.5,2,0.01
2017,wielkopolskie,3489210,poradnia osteoporozy,5688,1.63,2,0.01
2017,wielkopolskie,3489210,poradnia otorynolaryngologiczna,450603,129.14,157,0.45
2017,wielkopolskie,3489210,poradnia otorynolaryngologiczna dla dzieci,19653,5.63,7,0.02
2017,wielkopolskie,3489210,poradnia położniczo-ginekologiczna,782858,224.37,276,0.79
2017,wielkopolskie,3489210,poradnia preluksacyjna,42067,12.06,23,0.07
2017,wielkopolskie,3489210,poradnia profilaktyczno-lecznicza (hiv/aids),2333,0.67,1,0
2017,wielkopolskie,3489210,poradnia proktologiczna,21165,6.07,11,0.03
2017,wielkopolskie,3489210,poradnia radioterapii,32307,9.26,1,0
2017,wielkopolskie,3489210,poradnia reumatologiczna,117380,33.64,63,0.18
2017,wielkopolskie,3489210,poradnia reumatologiczna dla dzieci,1427,0.41,2,0.01
2017,wielkopolskie,3489210,poradnia transplantologiczna,4577,1.31,4,0.01
2017,wielkopolskie,3489210,poradnia transplantologiczna dla dzieci,494,0.14,1,0
2017,wielkopolskie,3489210,poradnia urologiczna,202864,58.14,92,0.26
2017,wielkopolskie,3489210,poradnia urologiczna dla dzieci,4126,1.18,2,0.01
2017,wielkopolskie,3489210,poradnia wad postawy,5289,1.52,4,0.01
2017,wielkopolskie,3489210,pracownia diagnostyki obrazowej,188,0.05,1,0
2017,wielkopolskie,3489210,pracownia endoskopii,52328,15,46,0.13
2017,wielkopolskie,3489210,pracownia endoskopii dla dzieci,389,0.11,1,0
2017,wielkopolskie,3489210,pracownia lub zakład medycyny nuklearnej,4960,1.42,3,0.01
2017,wielkopolskie,3489210,pracownia rezonansu magnetycznego,79885,22.89,18,0.05
2017,wielkopolskie,3489210,pracownia tomografii komputerowej,88116,25.25,43,0.12
2017,wielkopolskie,3489210,pracownia usg,245,0.07,2,0.01
2017,zachodniopomorskie,1705533,poradnia alergologiczna,100709,59.05,22,0.13
2017,zachodniopomorskie,1705533,poradnia audiologiczna,18124,10.63,7,0.04
2017,zachodniopomorskie,1705533,poradnia chemioterapii,17038,9.99,1,0.01
2017,zachodniopomorskie,1705533,poradnia chirurgii klatki piersiowej,4596,2.69,2,0.01
2017,zachodniopomorskie,1705533,poradnia chirurgii naczyniowej,10884,6.38,3,0.02
2017,zachodniopomorskie,1705533,poradnia chirurgii ogólnej,362306,212.43,78,0.46
2017,zachodniopomorskie,1705533,poradnia chirurgii ogólnej dla dzieci,37130,21.77,8,0.05
2017,zachodniopomorskie,1705533,poradnia chirurgii onkologicznej,35314,20.71,7,0.04
2017,zachodniopomorskie,1705533,poradnia chirurgii plastycznej,2269,1.33,1,0.01
2017,zachodniopomorskie,1705533,poradnia chirurgii szczękowo-twarzowej,4936,2.89,1,0.01
2017,zachodniopomorskie,1705533,poradnia chirurgii urazowo-ortopedycznej,303464,177.93,52,0.3
2017,zachodniopomorskie,1705533,poradnia chirurgii urazowo-ortopedycznej dla dzieci,11298,6.62,2,0.01
2017,zachodniopomorskie,1705533,poradnia chorób metabolicznych,6471,3.79,4,0.02
2017,zachodniopomorskie,1705533,poradnia chorób naczyń,12276,7.2,5,0.03
2017,zachodniopomorskie,1705533,poradnia chorób płuc,3449,2.02,2,0.01
2017,zachodniopomorskie,1705533,poradnia chorób tarczycy,2976,1.74,1,0.01
2017,zachodniopomorskie,1705533,poradnia chorób zakaźnych,12379,7.26,3,0.02
2017,zachodniopomorskie,1705533,poradnia chorób zakaźnych dla dzieci,1816,1.06,1,0.01
2017,zachodniopomorskie,1705533,poradnia dermatologiczna,214923,126.02,58,0.34
2017,zachodniopomorskie,1705533,poradnia diabetologiczna,85956,50.4,32,0.19
2017,zachodniopomorskie,1705533,poradnia diabetologiczna dla dzieci,3207,1.88,2,0.01
2017,zachodniopomorskie,1705533,poradnia endokrynologiczna,82037,48.1,11,0.06
2017,zachodniopomorskie,1705533,poradnia endokrynologiczna dla dzieci,7211,4.23,1,0.01
2017,zachodniopomorskie,1705533,poradnia endokrynologiczno-ginekologiczna,3772,2.21,1,0.01
2017,zachodniopomorskie,1705533,poradnia gastroenterologiczna,38849,22.78,24,0.14
2017,zachodniopomorskie,1705533,poradnia gastroenterologiczna dla dzieci,3250,1.91,2,0.01
2017,zachodniopomorskie,1705533,poradnia genetyczna,18975,11.13,2,0.01
2017,zachodniopomorskie,1705533,poradnia geriatryczna,1463,0.86,3,0.02
2017,zachodniopomorskie,1705533,poradnia ginekologiczna dla dziewcząt,4326,2.54,2,0.01
2017,zachodniopomorskie,1705533,poradnia gruźlicy i chorób płuc,103637,60.77,37,0.22
2017,zachodniopomorskie,1705533,poradnia gruźlicy i chorób płuc dla dzieci,13123,7.69,3,0.02
2017,zachodniopomorskie,1705533,poradnia hematologiczna,16743,9.82,5,0.03
2017,zachodniopomorskie,1705533,poradnia hematologiczna dla dzieci,3728,2.19,1,0.01
2017,zachodniopomorskie,1705533,poradnia hepatologiczna,16436,9.64,3,0.02
2017,zachodniopomorskie,1705533,poradnia kardiochirurgiczna,1876,1.1,1,0.01
2017,zachodniopomorskie,1705533,poradnia kardiologiczna,238193,139.66,48,0.28
2017,zachodniopomorskie,1705533,poradnia kardiologiczna dla dzieci,8984,5.27,2,0.01
2017,zachodniopomorskie,1705533,poradnia leczenia bólu,8878,5.21,5,0.03
2017,zachodniopomorskie,1705533,poradnia leczenia zeza,14771,8.66,1,0.01
2017,zachodniopomorskie,1705533,poradnia logopedyczna,56709,33.25,38,0.22
2017,zachodniopomorskie,1705533,poradnia medycyny sportowej,15970,9.36,12,0.07
2017,zachodniopomorskie,1705533,poradnia nadciśnienia tętniczego,2015,1.18,1,0.01
2017,zachodniopomorskie,1705533,poradnia nefrologiczna,20882,12.24,13,0.08
2017,zachodniopomorskie,1705533,poradnia nefrologiczna dla dzieci,2550,1.5,1,0.01
2017,zachodniopomorskie,1705533,poradnia neonatologiczna,3606,2.11,6,0.04
2017,zachodniopomorskie,1705533,poradnia neurochirurgiczna,11372,6.67,4,0.02
2017,zachodniopomorskie,1705533,poradnia neurochirurgiczna dla dzieci,2217,1.3,1,0.01
2017,zachodniopomorskie,1705533,poradnia neurologiczna,191641,112.36,64,0.38
2017,zachodniopomorskie,1705533,poradnia neurologiczna dla dzieci,13115,7.69,6,0.04
2017,zachodniopomorskie,1705533,poradnia okulistyczna,358651,210.29,70,0.41
2017,zachodniopomorskie,1705533,poradnia onkologiczna,70146,41.13,16,0.09
2017,zachodniopomorskie,1705533,poradnia otorynolaryngologiczna,210482,123.41,69,0.4
2017,zachodniopomorskie,1705533,poradnia otorynolaryngologiczna dla dzieci,7349,4.31,3,0.02
2017,zachodniopomorskie,1705533,poradnia patologii ciąży,7129,4.18,1,0.01
2017,zachodniopomorskie,1705533,poradnia położniczo-ginekologiczna,443838,260.23,143,0.84
2017,zachodniopomorskie,1705533,poradnia preluksacyjna,21533,12.63,11,0.06
2017,zachodniopomorskie,1705533,poradnia profilaktyczno-lecznicza (hiv/aids),5091,2.98,1,0.01
2017,zachodniopomorskie,1705533,poradnia proktologiczna,4026,2.36,1,0.01
2017,zachodniopomorskie,1705533,poradnia radioterapii,19414,11.38,2,0.01
2017,zachodniopomorskie,1705533,poradnia reumatologiczna,45299,26.56,21,0.12
2017,zachodniopomorskie,1705533,poradnia reumatologiczna dla dzieci,1840,1.08,2,0.01
2017,zachodniopomorskie,1705533,poradnia transplantologiczna,6401,3.75,3,0.02
2017,zachodniopomorskie,1705533,poradnia urologiczna,127516,74.77,50,0.29
2017,zachodniopomorskie,1705533,poradnia wad postawy,6292,3.69,5,0.03
2017,zachodniopomorskie,1705533,poradnia zaburzeń i wad rozwojowych dzieci,720,0.42,1,0.01
2017,zachodniopomorskie,1705533,pracownia endoskopii,39845,23.36,32,0.19
2017,zachodniopomorskie,1705533,pracownia endoskopii dla dzieci,273,0.16,1,0.01
2017,zachodniopomorskie,1705533,pracownia lub zakład medycyny nuklearnej,8526,5,5,0.03
2017,zachodniopomorskie,1705533,pracownia rentgenodiagnostyki zabiegowej/pracownia radiologii zabiegowej,927,0.54,1,0.01
2017,zachodniopomorskie,1705533,pracownia rezonansu magnetycznego,38726,22.71,10,0.06
2017,zachodniopomorskie,1705533,pracownia tomografii komputerowej,53478,31.36,17,0.1
2017,zachodniopomorskie,1705533,pracownia usg,337,0.2,1,0.01
2017,zachodniopomorskie,1705533,pracownie inne,1904,1.12,3,0.02
2017,łódzkie,2476315,brak danych,132,0.05,1,0
2017,łódzkie,2476315,inne pracownie diagnostyczne lub zabiegowe,576,0.23,2,0.01
2017,łódzkie,2476315,oddział gastroenterologiczny dla dzieci,538,0.22,1,0
2017,łódzkie,2476315,poradnia alergologiczna,134027,54.12,40,0.16
2017,łódzkie,2476315,poradnia alergologiczna dla dzieci,71477,28.86,19,0.08
2017,łódzkie,2476315,poradnia andrologiczna,1205,0.49,1,0
2017,łódzkie,2476315,poradnia audiologiczna,7770,3.14,5,0.02
2017,łódzkie,2476315,poradnia audiologiczna dla dzieci,7357,2.97,3,0.01
2017,łódzkie,2476315,poradnia chemioterapii,3336,1.35,1,0
2017,łódzkie,2476315,poradnia chirurgii klatki piersiowej,9643,3.89,3,0.01
2017,łódzkie,2476315,poradnia chirurgii naczyniowej,21961,8.87,7,0.03
2017,łódzkie,2476315,poradnia chirurgii ogólnej,375232,151.53,78,0.31
2017,łódzkie,2476315,poradnia chirurgii ogólnej dla dzieci,58038,23.44,12,0.05
2017,łódzkie,2476315,poradnia chirurgii onkologicznej,46198,18.66,14,0.06
2017,łódzkie,2476315,poradnia chirurgii onkologicznej dla dzieci,2064,0.83,1,0
2017,łódzkie,2476315,poradnia chirurgii plastycznej,6201,2.5,1,0
2017,łódzkie,2476315,poradnia chirurgii szczękowo-twarzowej,28177,11.38,7,0.03
2017,łódzkie,2476315,poradnia chirurgii urazowo-ortopedycznej,508908,205.51,63,0.25
2017,łódzkie,2476315,poradnia chirurgii urazowo-ortopedycznej dla dzieci,15301,6.18,4,0.02
2017,łódzkie,2476315,poradnia chorób metabolicznych,7307,2.95,6,0.02
2017,łódzkie,2476315,poradnia chorób metabolicznych dla dzieci,107,0.04,1,0
2017,łódzkie,2476315,poradnia chorób naczyń,18483,7.46,4,0.02
2017,łódzkie,2476315,poradnia chorób płuc,75484,30.48,23,0.09
2017,łódzkie,2476315,poradnia chorób płuc dla dzieci,4147,1.67,4,0.02
2017,łódzkie,2476315,poradnia chorób zakaźnych,24553,9.92,8,0.03
2017,łódzkie,2476315,poradnia chorób zakaźnych dla dzieci,3209,1.3,2,0.01
2017,łódzkie,2476315,poradnia dermatologiczna,357223,144.26,107,0.43
2017,łódzkie,2476315,poradnia diabetologiczna,170076,68.68,54,0.22
2017,łódzkie,2476315,poradnia diabetologiczna dla dzieci,4958,2,2,0.01
2017,łódzkie,2476315,poradnia endokrynologiczna,139912,56.5,34,0.14
2017,łódzkie,2476315,poradnia endokrynologiczna dla dzieci,12239,4.94,5,0.02
2017,łódzkie,2476315,poradnia endokrynologiczna osteoporozy,9976,4.03,2,0.01
2017,łódzkie,2476315,poradnia foniatryczna,1517,0.61,2,0.01
2017,łódzkie,2476315,poradnia gastroenterologiczna,69836,28.2,32,0.13
2017,łódzkie,2476315,poradnia gastroenterologiczna dla dzieci,12542,5.06,5,0.02
2017,łódzkie,2476315,poradnia genetyczna,11216,4.53,5,0.02
2017,łódzkie,2476315,poradnia geriatryczna,4256,1.72,5,0.02
2017,łódzkie,2476315,poradnia ginekologiczna,44440,17.95,21,0.08
2017,łódzkie,2476315,poradnia ginekologiczna dla dziewcząt,2600,1.05,2,0.01
2017,łódzkie,2476315,poradnia gruźlicy i chorób płuc,95125,38.41,25,0.1
2017,łódzkie,2476315,poradnia gruźlicy i chorób płuc dla dzieci,36107,14.58,8,0.03
2017,łódzkie,2476315,poradnia hematologiczna,29803,12.04,1,0
2017,łódzkie,2476315,poradnia hepatologiczna,16343,6.6,6,0.02
2017,łódzkie,2476315,poradnia immunologiczna,2711,1.09,3,0.01
2017,łódzkie,2476315,poradnia immunologiczna dla dzieci,2011,0.81,1,0
2017,łódzkie,2476315,poradnia kardiochirurgiczna,5733,2.32,2,0.01
2017,łódzkie,2476315,poradnia kardiologiczna,298980,120.74,64,0.26
2017,łódzkie,2476315,poradnia kardiologiczna dla dzieci,12472,5.04,7,0.03
2017,łódzkie,2476315,poradnia leczenia bólu,6376,2.57,5,0.02
2017,łódzkie,2476315,poradnia leczenia mukowiscydozy dla dzieci,385,0.16,1,0
2017,łódzkie,2476315,poradnia leczenia niepłodności,2000,0.81,2,0.01
2017,łódzkie,2476315,poradnia leczenia zeza,15245,6.16,7,0.03
2017,łódzkie,2476315,poradnia logopedyczna,89755,36.25,45,0.18
2017,łódzkie,2476315,poradnia logopedyczna dla dzieci,6643,2.68,3,0.01
2017,łódzkie,2476315,poradnia medycyny paliatywnej,4,0,1,0
2017,łódzkie,2476315,poradnia medycyny sportowej,8455,3.41,7,0.03
2017,łódzkie,2476315,poradnia nefrologiczna,32733,13.22,18,0.07
2017,łódzkie,2476315,poradnia nefrologiczna dla dzieci,6810,2.75,5,0.02
2017,łódzkie,2476315,poradnia neonatologiczna,6871,2.77,10,0.04
2017,łódzkie,2476315,poradnia neurochirurgiczna,22443,9.06,11,0.04
2017,łódzkie,2476315,poradnia neurochirurgiczna dla dzieci,1880,0.76,2,0.01
2017,łódzkie,2476315,poradnia neurologiczna,347888,140.49,93,0.38
2017,łódzkie,2476315,poradnia neurologiczna dla dzieci,28064,11.33,15,0.06
2017,łódzkie,2476315,poradnia okulistyczna,531168,214.5,126,0.51
2017,łódzkie,2476315,poradnia okulistyczna dla dzieci,38506,15.55,18,0.07
2017,łódzkie,2476315,poradnia onkologiczna,107152,43.27,25,0.1
2017,łódzkie,2476315,poradnia onkologii i hematologii dziecięcej,7141,2.88,1,0
2017,łódzkie,2476315,poradnia osteoporozy,13075,5.28,5,0.02
2017,łódzkie,2476315,poradnia otorynolaryngologiczna,293694,118.6,98,0.4
2017,łódzkie,2476315,poradnia otorynolaryngologiczna dla dzieci,22128,8.94,12,0.05
2017,łódzkie,2476315,poradnia patologii ciąży,4969,2.01,1,0
2017,łódzkie,2476315,poradnia pediatryczna szczepień dla dzieci z grup wysokiego ryzyka,4369,1.76,1,0
